Date,Time,Zip_Code,Neighborhood,Police_Zone,Incident_Description,Council_District
2017-01-13,16:48:00,15212,East Allegheny,1,SIMPLE ASSAULT,1
2017-01-19,17:05:00,15210,Overbrook,3,SIMPLE ASSAULT,4
2017-01-18,15:30:00,15219,Bedford Dwellings,2,SIMPLE ASSAULT,6
2017-01-19,17:05:00,15210,Overbrook,3,SIMPLE ASSAULT,4
2017-01-23,01:57:00,15220,Crafton Heights,6,SIMPLE ASSAULT,2
2017-01-16,08:59:00,15212,East Allegheny,1,SIMPLE ASSAULT,1
2017-01-06,00:00:00,15213,Terrace Village,2,SIMPLE ASSAULT,6
2017-01-01,00:52:00,15212,North Shore,1,SIMPLE ASSAULT,1
2017-01-24,19:20:00,15221,Point Breeze North,4,SIMPLE ASSAULT,9
2017-01-06,14:47:00,15207,Greenfield,4,SIMPLE ASSAULT,5
2017-01-06,12:29:00,15208,East Hills,5,SIMPLE ASSAULT,9
2017-01-06,15:55:00,15227,Overbrook,3,SIMPLE ASSAULT,4
2017-01-14,21:57:00,15204,Sheraden,6,SIMPLE ASSAULT,2
2017-01-15,19:35:00,15221,Homewood South,5,SIMPLE ASSAULT,9
2017-01-15,08:05:00,15226,Brookline,6,SIMPLE ASSAULT,4
2017-01-15,10:37:00,15211,Mount Washington,3,SIMPLE ASSAULT,3
2017-01-05,13:09:00,15220,Elliott,6,SIMPLE ASSAULT,2
2017-01-17,10:00:00,15210,Knoxville,3,SIMPLE ASSAULT,3
2017-01-18,18:36:00,15206,East Liberty,5,SIMPLE ASSAULT,9
2017-01-21,02:00:00,15203,South Side Flats,3,SIMPLE ASSAULT,3
2017-01-19,14:05:00,15221,Homewood North,5,SIMPLE ASSAULT,9
2017-01-20,16:07:00,15210,Knoxville,3,SIMPLE ASSAULT,3
2017-01-18,23:40:00,15219,Bluff,2,SIMPLE ASSAULT,6
2017-01-21,02:10:00,15203,South Side Flats,3,SIMPLE ASSAULT,3
2017-01-22,03:28:00,15220,West End,6,SIMPLE ASSAULT,2
2017-01-20,13:38:00,15222,Bedford Dwellings,2,SIMPLE ASSAULT,
2017-01-14,00:00:00,15204,Sheraden,6,SIMPLE ASSAULT,2
2017-01-23,21:26:00,15206,East Liberty,5,SIMPLE ASSAULT,9
2017-01-24,03:15:00,15207,Hazelwood,4,SIMPLE ASSAULT,5
2017-01-21,02:50:00,15203,South Side Flats,3,SIMPLE ASSAULT,3
2017-01-11,18:40:00,15204,Sheraden,6,SIMPLE ASSAULT,2
2017-01-18,00:15:00,15213,Central Oakland,4,SIMPLE ASSAULT,3
2017-01-22,23:05:00,15224,Central Lawrenceville,2,SIMPLE ASSAULT,7
2017-01-24,14:06:00,15206,Larimer,5,SIMPLE ASSAULT,9
2017-01-13,21:38:00,15217,Greenfield,4,SIMPLE ASSAULT,5
2017-01-20,16:05:00,15207,Greenfield,4,SIMPLE ASSAULT,5
2017-01-13,01:22:00,15222,Strip District,2,SIMPLE ASSAULT,7
2017-01-21,17:35:00,15222,Central Business District,2,SIMPLE ASSAULT,6
2017-01-14,23:00:00,15218,Swisshelm Park,4,SIMPLE ASSAULT,5
2017-01-15,16:26:00,15221,East Hills,5,SIMPLE ASSAULT,9
2017-01-17,03:15:00,15206,East Liberty,5,SIMPLE ASSAULT,9
2017-01-18,23:00:00,15220,Crafton Heights,6,SIMPLE ASSAULT,
2017-01-19,22:00:00,15227,Carrick,3,SIMPLE ASSAULT,4
2017-01-12,16:43:00,15211,Mount Washington,3,SIMPLE ASSAULT,2
2017-01-22,02:45:00,15220,Elliott,6,SIMPLE ASSAULT,2
2017-01-22,05:19:00,15219,Bedford Dwellings,2,SIMPLE ASSAULT,6
2017-01-22,20:50:00,one 5,,5,SIMPLE ASSAULT,
2017-01-18,04:30:00,15212,Fineview,1,SIMPLE ASSAULT,1
2017-01-21,17:12:00,15219,Crawford-Roberts,2,SIMPLE ASSAULT,6
2017-01-23,00:45:00,15219,Bluff,2,SIMPLE ASSAULT,6
2017-01-23,01:35:00,15206,Lincoln-Lemington-Belmar,5,SIMPLE ASSAULT,9
2017-01-12,17:00:00,15211,Mount Washington,3,SIMPLE ASSAULT,2
2017-01-23,23:55:00,15208,Homewood North,5,SIMPLE ASSAULT,9
2017-01-16,15:15:00,15214,Perry South,1,SIMPLE ASSAULT,6
2017-01-19,15:35:00,15207,Hazelwood,4,SIMPLE ASSAULT,5
2017-01-23,21:46:00,15219,Bluff,2,SIMPLE ASSAULT,6
2017-01-18,04:30:00,15212,Fineview,1,SIMPLE ASSAULT,1
2017-01-04,13:30:00,15206,Lincoln-Lemington-Belmar,5,SIMPLE ASSAULT,9
2017-01-22,19:30:00,one 1,,1,STATUATORY SEXUAL ASSAULT,
2016-12-28,19:59:00,15212,Fineview,1,STOLEN PROPERTY,1
2016-12-28,17:05:00,15210,Knoxville,3,STOLEN PROPERTY,
2016-12-27,00:30:00,15212,Fineview,1,STOLEN PROPERTY,6
2017-01-01,14:06:00,15206,Highland Park,5,STOLEN PROPERTY,7
2017-01-01,00:20:00,15226,Brookline,6,STOLEN PROPERTY,4
2017-01-04,01:21:00,15206,Lincoln-Lemington-Belmar,5,STOLEN PROPERTY,9
2017-01-01,14:06:00,15219,Highland Park,5,STOLEN PROPERTY,6
2017-01-02,17:16:00,15233,Manchester,1,STOLEN PROPERTY,6
2016-12-30,20:07:00,15212,Fineview,1,STOLEN PROPERTY,6
2017-01-03,22:50:00,15217,Squirrel Hill South,4,STOLEN PROPERTY,5
2017-01-06,17:22:00,15217,Greenfield,4,STOLEN PROPERTY,5
2016-12-30,00:40:00,15221,Homewood South,5,STOLEN PROPERTY,9
2016-12-31,11:43:00,15206,Lincoln-Lemington-Belmar,5,STOLEN PROPERTY,9
2017-01-11,22:00:00,15212,Allegheny Center,1,STOLEN PROPERTY,1
2017-01-11,22:20:00,15212,Allegheny Center,1,STOLEN PROPERTY,1
2017-01-09,18:08:00,15220,West End,6,STOLEN PROPERTY,2
2016-12-28,18:02:00,15219,Bluff,2,STOLEN PROPERTY,6
2017-01-10,22:20:00,15212,East Allegheny,1,STOLEN PROPERTY,1
2016-12-30,01:49:00,15221,Homewood South,5,STOLEN PROPERTY,9
2017-01-11,20:58:00,15207,Hazelwood,4,STOLEN PROPERTY,5
2017-01-11,18:59:00,15222,Central Business District,2,STOLEN PROPERTY,6
2017-01-11,21:00:00,15221,Homewood South,5,STOLEN PROPERTY,9
2017-01-01,14:45:00,15210,Mount Oliver,3,STOLEN PROPERTY,3
2016-12-31,15:06:00,15213,South Oakland,4,STOLEN PROPERTY,3
2017-01-10,13:12:00,15221,Homewood South,5,STOLEN PROPERTY,9
2017-01-03,15:10:00,15224,Central Lawrenceville,2,STOLEN PROPERTY,7
2017-01-01,21:21:00,15207,Hazelwood,4,STOLEN PROPERTY,5
2017-01-06,13:24:00,15222,Central Business District,2,STOLEN PROPERTY,6
2017-01-02,23:56:00,15208,Point Breeze North,4,STOLEN PROPERTY,9
2017-01-06,19:30:00,15212,North Shore,1,STOLEN PROPERTY,1
2017-01-07,18:55:00,15212,Fineview,1,STOLEN PROPERTY,6
2017-01-11,02:41:00,15206,Larimer,5,STOLEN PROPERTY,9
2016-12-29,17:50:00,15227,Carrick,3,STOLEN PROPERTY,4
2016-12-28,08:46:00,15201,Central Lawrenceville,2,STOLEN PROPERTY,7
2017-01-02,17:48:00,15208,Homewood South,5,STOLEN PROPERTY,9
2017-01-03,19:30:00,15219,Bluff,2,STOLEN PROPERTY,6
2017-01-04,16:26:00,15212,East Allegheny,1,STOLEN PROPERTY,1
2017-01-07,22:15:00,15213,Central Oakland,4,STOLEN PROPERTY,3
2017-01-17,03:42:00,15220,Banksville,6,STOLEN PROPERTY,2
2017-01-13,18:33:00,15213,South Oakland,4,STOLEN PROPERTY,6
2017-01-18,15:54:00,15206,Garfield,5,STOLEN PROPERTY,9
2017-01-16,07:16:00,15222,Central Business District,2,STOLEN PROPERTY,7
2017-01-16,14:41:00,15220,Elliott,6,STOLEN PROPERTY,2
2017-01-22,20:45:00,15206,Highland Park,5,STOLEN PROPERTY,9
2017-01-14,19:14:00,15219,Bluff,2,STOLEN PROPERTY,6
2017-01-16,00:20:00,15212,Allegheny Center,1,STOLEN PROPERTY,1
2017-01-16,18:42:00,15220,Crafton Heights,6,STOLEN PROPERTY,2
2017-01-17,19:30:00,15219,Middle Hill,2,STOLEN PROPERTY,6
2017-01-22,20:11:00,15204,Windgap,6,STOLEN PROPERTY,2
2017-01-13,15:30:00,15210,Allentown,3,STOLEN PROPERTY,3
2017-01-24,17:33:00,15201,Central Lawrenceville,2,STOLEN PROPERTY,7
2017-01-13,13:50:00,15219,Central Business District,2,STOLEN PROPERTY,6
2017-01-17,17:53:00,15219,Middle Hill,2,STOLEN PROPERTY,6
2017-01-19,01:26:00,15204,Sheraden,6,STOLEN PROPERTY,2
2017-01-24,16:00:00,15222,Central Business District,2,STOLEN PROPERTY,6
2017-01-13,23:31:00,15214,Perry South,1,STOLEN PROPERTY,6
2017-01-16,21:20:00,15219,Bedford Dwellings,2,STOLEN PROPERTY,6
2017-01-16,20:49:00,15222,Central Business District,2,STOLEN PROPERTY,6
2017-01-19,14:54:00,15204,Sheraden,6,STOLEN PROPERTY,2
2017-01-23,10:17:00,15212,Central North Side,1,STOLEN PROPERTY,6
2016-12-29,13:08:00,15226,Bon Air,3,STOLEN PROPERTY - OTHER,
2016-12-28,02:11:00,15212,Spring Hill-City View,1,STOLEN PROPERTY - OTHER,1
2016-12-29,16:49:00,15206,East Liberty,5,STOLEN PROPERTY - OTHER,9
2016-12-28,21:25:00,15212,East Allegheny,1,STOLEN PROPERTY - OTHER,1
2017-01-02,22:57:00,15213,West Oakland,4,STOLEN PROPERTY - OTHER,6
2017-01-02,08:57:00,15201,Central Lawrenceville,2,STOLEN PROPERTY - OTHER,7
2017-01-05,12:58:00,15221,Allegheny Center,2,STOLEN PROPERTY - OTHER,3
2016-12-30,20:37:00,15214,Northview Heights,1,STOLEN PROPERTY - OTHER,1
2017-01-04,17:25:00,15219,Central Business District,2,STOLEN PROPERTY - OTHER,6
2017-01-06,01:17:00,15203,South Side Flats,3,STOLEN PROPERTY - OTHER,3
2017-01-08,17:41:00,15210,Allentown,3,STOLEN PROPERTY - OTHER,3
2017-01-02,19:40:00,15203,South Side Slopes,3,STOLEN PROPERTY - OTHER,3
2017-01-08,21:16:00,15219,Central Business District,2,STOLEN PROPERTY - OTHER,6
2017-01-06,21:09:00,15212,Spring Garden,1,STOLEN PROPERTY - OTHER,1
2017-01-10,14:25:00,15090,Outside City,OSC,STOLEN PROPERTY - OTHER,
2017-01-04,21:55:00,15210,Carrick,3,STOLEN PROPERTY - OTHER,4
2017-01-03,18:15:00,15220,Elliott,6,STOLEN PROPERTY - OTHER,2
2017-01-07,13:16:00,15208,Homewood North,5,STOLEN PROPERTY - OTHER,9
2017-01-11,17:44:00,15212,Marshall-Shadeland,1,STOLEN PROPERTY - OTHER,1
2016-12-31,16:30:00,15212,Fineview,1,STOLEN PROPERTY - OTHER,6
2017-01-11,13:48:00,15201,Central Lawrenceville,2,STOLEN PROPERTY - OTHER,7
2016-12-29,15:20:00,15212,Perry South,1,STOLEN PROPERTY - OTHER,6
2016-12-29,17:51:00,15216,Beechview,6,STOLEN PROPERTY - OTHER,4
2017-01-07,23:40:00,15219,Bedford Dwellings,2,STOLEN PROPERTY - OTHER,6
2017-01-01,16:19:00,15220,Elliott,6,STOLEN PROPERTY - OTHER,
2017-01-02,19:35:00,15206,Larimer,5,STOLEN PROPERTY - OTHER,9
2017-01-03,15:00:00,15212,Spring Hill-City View,1,STOLEN PROPERTY - OTHER,1
2017-01-03,16:28:00,15227,Carrick,3,STOLEN PROPERTY - OTHER,4
2016-12-28,21:02:00,15204,Sheraden,6,STOLEN PROPERTY - OTHER,2
2016-12-30,20:28:00,15222,Central Business District,2,STOLEN PROPERTY - OTHER,6
2017-01-05,16:00:00,15212,East Allegheny,1,STOLEN PROPERTY - OTHER,1
2017-01-06,18:00:00,15219,Middle Hill,2,STOLEN PROPERTY - OTHER,6
2016-12-29,17:20:00,15210,Allentown,3,STOLEN PROPERTY - OTHER,3
2017-01-07,19:32:00,15219,Crawford-Roberts,2,STOLEN PROPERTY - OTHER,6
2016-12-30,13:59:00,15207,Hays,4,STOLEN PROPERTY - OTHER,
2017-01-10,16:02:00,15210,Beltzhoover,3,STOLEN PROPERTY - OTHER,3
2017-01-11,03:05:00,15205,Crafton Heights,6,STOLEN PROPERTY - OTHER,2
2016-12-26,16:30:00,15222,Central Business District,2,STOLEN PROPERTY - OTHER,6
2016-12-26,17:05:00,15208,Homewood South,5,STOLEN PROPERTY - OTHER,9
2016-12-31,14:11:00,15207,Lincoln Place,4,STOLEN PROPERTY - OTHER,5
2017-01-03,15:40:00,15201,Central Lawrenceville,2,STOLEN PROPERTY - OTHER,7
2016-12-30,13:59:00,15207,Hays,4,STOLEN PROPERTY - OTHER,
2017-01-01,05:45:00,15226,Brookline,6,STOLEN PROPERTY - OTHER,4
2017-01-04,16:06:00,15212,Spring Hill-City View,1,STOLEN PROPERTY - OTHER,1
2017-01-04,21:40:00,15221,Homewood South,5,STOLEN PROPERTY - OTHER,
2017-01-13,15:51:00,15212,Allegheny Center,1,STOLEN PROPERTY - OTHER,1
2017-01-22,02:09:00,15212,Central North Side,1,STOLEN PROPERTY - OTHER,1
2017-01-13,18:03:00,15210,Allentown,3,STOLEN PROPERTY - OTHER,3
2017-01-13,19:21:00,15212,Spring Hill-City View,1,STOLEN PROPERTY - OTHER,1
2017-01-19,23:15:00,15221,Homewood South,5,STOLEN PROPERTY - OTHER,9
2017-01-18,16:13:00,15219,Middle Hill,2,STOLEN PROPERTY - OTHER,6
2017-01-21,22:36:00,15212,Central North Side,1,STOLEN PROPERTY - OTHER,1
2017-01-18,15:55:00,15212,Fineview,1,STOLEN PROPERTY - OTHER,1
2017-01-14,17:25:00,15214,Fineview,1,STOLEN PROPERTY - OTHER,6
2017-01-13,18:00:00,15226,Brookline,6,STOLEN PROPERTY - OTHER,4
2017-01-17,15:35:00,15224,Garfield,5,STOLEN PROPERTY - OTHER,9
2017-01-18,17:30:00,15212,Troy Hill,1,STOLEN PROPERTY - OTHER,1
2017-01-18,14:15:00,15206,Larimer,5,STOLEN PROPERTY - OTHER,9
2017-01-20,17:54:00,15206,Larimer,5,STOLEN PROPERTY - OTHER,9
2017-01-19,17:33:00,15208,Homewood South,5,STOLEN PROPERTY - OTHER,9
2017-01-22,12:50:00,15221,Homewood South,5,STOLEN PROPERTY - OTHER,9
2017-01-22,02:09:00,15212,Central North Side,1,STOLEN PROPERTY - OTHER,1
2017-01-18,09:30:00,15219,Terrace Village,2,STOLEN PROPERTY - OTHER,6
2017-01-20,20:50:00,15203,South Side Flats,3,STOLEN PROPERTY - OTHER,3
2017-01-21,16:50:00,15219,Middle Hill,2,STOLEN PROPERTY - OTHER,6
2017-01-13,14:30:00,15221,East Hills,5,STOLEN PROPERTY - OTHER,9
2017-01-20,21:20:00,15219,Central Business District,2,STOLEN PROPERTY - OTHER,6
2017-01-21,17:57:00,15220,Elliott,6,STOLEN PROPERTY - OTHER,2
2017-01-14,20:35:00,15216,Beechview,6,STOLEN PROPERTY - OTHER,4
2017-01-18,03:06:00,15206,Homewood North,5,STOLEN PROPERTY - OTHER,9
2017-01-19,22:01:00,15219,Bluff,2,STOLEN PROPERTY - OTHER,6
2017-01-16,09:11:00,15220,Elliott,6,STOLEN PROPERTY - OTHER,2
2017-01-13,10:15:00,15212,Allegheny Center,1,STOLEN PROPERTY - OTHER,1
2017-01-18,02:54:00,15213,Bloomfield,5,STOLEN PROPERTY - OTHER,7
2017-01-19,20:20:00,15207,Hazelwood,4,STOLEN PROPERTY - OTHER,5
2017-01-18,03:06:00,15219,Homewood North,5,STOLEN PROPERTY - OTHER,6
2017-01-19,12:13:00,15204,Sheraden,6,STOLEN PROPERTY - OTHER,2
2017-01-19,18:46:00,15219,Central Business District,N/A,STOLEN PROPERTY - OTHER,6
2017-01-23,20:58:00,15204,Sheraden,6,STOLEN PROPERTY - OTHER,2
2017-01-10,13:05:00,15234,Overbrook,3,SUICIDE,4
2016-12-28,14:36:00,15210,Central Business District,3,TAMPER WITH/FAB PHYS EVIDENCE,3
2016-12-28,14:36:00,15219,Central Business District,3,TAMPER WITH/FAB PHYS EVIDENCE,6
2017-01-11,22:38:00,15226,Mount Washington,3,TAMPER WITH/FAB PHYS EVIDENCE,4
2017-01-12,00:01:00,15219,Crawford-Roberts,2,TAMPER WITH/FAB PHYS EVIDENCE,6
2017-01-11,16:50:00,15210,Allentown,3,TAMPER WITH/FAB PHYS EVIDENCE,3
2017-01-03,21:56:00,15212,Fineview,1,TAMPER WITH/FAB PHYS EVIDENCE,6
2017-01-11,14:36:00,15212,Troy Hill,1,TAMPER WITH/FAB PHYS EVIDENCE,1
2016-12-29,01:26:00,15221,Homewood North,5,TAMPER WITH/FAB PHYS EVIDENCE,9
2017-01-06,15:27:00,15210,South Side Slopes,3,TAMPER WITH/FAB PHYS EVIDENCE,3
2017-01-17,21:20:00,15207,Hazelwood,4,TAMPER WITH/FAB PHYS EVIDENCE,5
2017-01-18,18:18:00,15212,East Allegheny,1,TAMPER WITH/FAB PHYS EVIDENCE,1
2017-01-12,19:15:00,15219,Crawford-Roberts,2,TAMPER WITH/FAB PHYS EVIDENCE,6
2017-01-17,16:10:00,15222,Central Business District,2,TAMPER WITH/FAB PHYS EVIDENCE,6
2017-01-19,21:12:00,15219,Crawford-Roberts,2,TAMPER WITH/FAB PHYS EVIDENCE,6
2017-01-18,13:50:00,15212,Marshall-Shadeland,1,TAMPER WITH/FAB PHYS EVIDENCE,1
2017-01-24,18:05:00,15219,Middle Hill,2,TAMPER WITH/FAB PHYS EVIDENCE,6
2017-01-18,18:00:00,15212,East Allegheny,1,TAMPER WITH/FAB PHYS EVIDENCE,1
2017-01-06,19:32:00,15204,Sheraden,6,TAMPER WITH/FAB PHYS EVIDENCE,2
2017-01-01,15:13:00,15233,Chateau,1,TERRORISTIC THREATS,1
2017-01-01,20:26:00,15224,Bloomfield,5,TERRORISTIC THREATS,7
2017-01-04,20:09:00,15214,Perry North,1,TERRORISTIC THREATS,1
2017-01-03,16:54:00,15222,Central Business District,2,TERRORISTIC THREATS,6
2017-01-07,11:57:00,15220,Crafton Heights,6,TERRORISTIC THREATS,2
2016-12-26,17:21:00,15213,Terrace Village,2,TERRORISTIC THREATS,6
2017-01-08,10:35:00,15213,North Oakland,4,TERRORISTIC THREATS,8
2016-12-30,13:41:00,15210,Carrick,3,TERRORISTIC THREATS,4
2017-01-12,01:33:00,15212,Fineview,1,TERRORISTIC THREATS,6
2017-01-09,08:01:00,15212,Allegheny Center,1,TERRORISTIC THREATS,1
2016-12-28,14:20:00,15217,Squirrel Hill North,4,TERRORISTIC THREATS,5
2016-12-31,16:52:00,15221,Homewood North,5,TERRORISTIC THREATS,9
2017-01-05,20:44:00,15204,Chartiers City,6,TERRORISTIC THREATS,2
2016-12-31,16:52:00,15221,Homewood North,5,TERRORISTIC THREATS,9
2017-01-10,18:00:00,15212,Central North Side,1,TERRORISTIC THREATS,1
2017-01-10,15:10:00,15212,Marshall-Shadeland,1,TERRORISTIC THREATS,1
2017-01-09,17:30:00,15204,Sheraden,6,TERRORISTIC THREATS,2
2017-01-10,20:31:00,15213,North Oakland,4,TERRORISTIC THREATS,8
2016-12-31,23:30:00,15201,Crawford-Roberts,3,TERRORISTIC THREATS,2
2017-01-07,16:50:00,15203,South Side Flats,3,TERRORISTIC THREATS,6
2017-01-07,11:00:00,15206,Homewood West,5,TERRORISTIC THREATS,9
2017-01-10,19:53:00,15221,East Hills,5,TERRORISTIC THREATS,9
2016-12-27,01:00:00,15203,South Side Slopes,3,TERRORISTIC THREATS,3
2016-12-29,17:08:00,15232,Shadyside,4,TERRORISTIC THREATS,8
2016-12-30,11:30:00,15219,Bluff,2,TERRORISTIC THREATS,6
2017-01-01,16:00:00,15220,Elliott,6,TERRORISTIC THREATS,2
2017-01-01,21:10:00,15212,North Shore,1,TERRORISTIC THREATS,1
2017-01-04,13:00:00,15201,Stanton Heights,5,TERRORISTIC THREATS,7
2017-01-04,20:29:00,15210,Allentown,3,TERRORISTIC THREATS,3
2017-01-13,02:00:00,15212,Marshall-Shadeland,1,TERRORISTIC THREATS,1
2017-01-07,13:00:00,15220,Crafton Heights,6,TERRORISTIC THREATS,2
2017-01-12,15:39:00,15234,Overbrook,3,TERRORISTIC THREATS,4
2017-01-24,07:34:00,15214,Perry North,1,TERRORISTIC THREATS,1
2017-01-15,06:30:00,15212,Spring Hill-City View,1,TERRORISTIC THREATS,1
2017-01-14,21:26:00,15210,Beltzhoover,3,TERRORISTIC THREATS,3
2017-01-20,02:45:00,15212,Marshall-Shadeland,1,TERRORISTIC THREATS,1
2017-01-09,10:01:00,15219,South Side Flats,3,TERRORISTIC THREATS,3
2017-01-17,07:00:00,15222,Central Business District,2,TERRORISTIC THREATS,6
2017-01-22,15:32:00,15214,Northview Heights,1,TERRORISTIC THREATS,1
2017-01-20,08:22:00,15221,East Hills,5,TERRORISTIC THREATS,9
2017-01-12,12:58:00,15204,Sheraden,6,TERRORISTIC THREATS,2
2016-12-30,11:30:00,15219,Bluff,2,TERRORISTIC THREATS,6
2017-01-09,10:01:00,15219,South Side Flats,3,TERRORISTIC THREATS,3
2017-01-14,22:04:00,15210,Knoxville,3,TERRORISTIC THREATS,
2017-01-16,00:16:00,15232,Shadyside,4,TERRORISTIC THREATS,8
2017-01-07,13:00:00,15220,Crafton Heights,6,TERRORISTIC THREATS,2
2017-01-16,14:45:00,15210,Carrick,3,TERRORISTIC THREATS,4
2017-01-18,17:12:00,15205,Crafton Heights,6,TERRORISTIC THREATS,2
2017-01-12,15:39:00,15234,Overbrook,3,TERRORISTIC THREATS,4
2017-01-21,13:20:00,15214,Northview Heights,1,TERRORISTIC THREATS,1
2017-01-18,16:30:00,15205,Oakwood,6,TERRORISTIC THREATS,2
2017-01-15,18:44:00,15210,Allentown,3,TERRORISTIC THREATS,3
2017-01-04,13:03:00,15212,California-Kirkbride,1,THEFT,6
2017-01-08,12:00:00,15206,Garfield,5,THEFT,9
2017-01-08,18:00:00,15203,South Side Flats,3,THEFT,3
2016-12-26,08:25:00,15212,Fineview,1,THEFT,6
2016-12-28,09:00:00,15211,Mount Washington,3,THEFT,2
2016-12-29,11:10:00,15211,Mount Washington,3,THEFT,2
2016-12-29,11:43:00,15212,Marshall-Shadeland,1,THEFT,1
2016-12-27,09:30:00,15217,Squirrel Hill South,4,THEFT,5
2016-12-27,14:30:00,15233,Manchester,1,THEFT,6
2016-12-29,21:56:00,15212,Fineview,1,THEFT,6
2016-12-27,12:21:00,15208,Homewood North,5,THEFT,9
2016-12-31,01:26:00,15211,Mount Washington,3,THEFT,2
2016-12-31,17:55:00,15219,Manchester,1,THEFT,6
2016-12-28,19:00:00,15206,East Liberty,5,THEFT,9
2016-12-28,12:00:00,15206,Larimer,5,THEFT,9
2016-12-29,20:06:00,15221,Point Breeze,4,THEFT,9
2016-12-28,17:32:00,15203,South Side Flats,3,THEFT,3
2016-12-31,16:30:00,15212,North Shore,1,THEFT,1
2017-01-02,14:00:00,15221,Homewood South,5,THEFT,9
2017-01-03,00:32:00,15219,Central Business District,2,THEFT,6
2017-01-05,08:40:00,15206,Garfield,5,THEFT,7
2016-12-28,17:58:00,15206,Larimer,5,THEFT,9
2017-01-01,19:00:00,15204,Sheraden,6,THEFT,2
2017-01-05,06:30:00,15213,North Oakland,4,THEFT,8
2016-12-28,00:01:00,15219,Central Business District,2,THEFT,6
2017-01-03,15:00:00,15203,South Side Slopes,3,THEFT,3
2017-01-05,09:00:00,15211,Mount Washington,3,THEFT,2
2016-12-30,17:00:00,15212,Central North Side,1,THEFT,6
2017-01-07,15:15:00,15219,Central Business District,2,THEFT,6
2017-01-05,11:24:00,15208,Homewood North,5,THEFT,9
2017-01-08,07:50:00,15210,Mount Washington,3,THEFT,3
2017-01-03,17:30:00,15222,Central Business District,2,THEFT,6
2017-01-05,18:00:00,15216,Beechview,6,THEFT,4
2017-01-09,02:15:00,15208,Homewood West,5,THEFT,9
2016-12-30,16:00:00,15216,Beechview,6,THEFT,4
2017-01-09,17:24:00,15212,East Allegheny,1,THEFT,1
2017-01-01,09:15:00,15201,Strip District,2,THEFT,7
2017-01-01,06:35:00,15221,Lincoln-Lemington-Belmar,4,THEFT,5
2017-01-03,08:00:00,15226,Brookline,6,THEFT,4
2017-01-03,17:00:00,15203,South Side Flats,3,THEFT,3
2017-01-02,10:54:00,15222,Central Business District,2,THEFT,6
2017-01-07,08:25:00,15212,Marshall-Shadeland,1,THEFT,1
2017-01-07,10:00:00,15211,Duquesne Heights,3,THEFT,2
2017-01-07,10:34:00,15210,Mount Oliver,3,THEFT,3
2017-01-07,08:00:00,15203,South Side Flats,3,THEFT,3
2017-01-06,06:46:00,15207,Hazelwood,4,THEFT,5
2017-01-06,04:08:00,15222,Central Business District,2,THEFT,7
2017-01-09,14:00:00,15221,Outside City,1,THEFT,
2017-01-08,12:40:00,15222,Central Business District,2,THEFT,6
2017-01-08,12:30:00,15203,South Side Flats,3,THEFT,3
2017-01-09,12:00:00,15219,Crawford-Roberts,2,THEFT,6
2017-01-09,13:38:00,15206,Lincoln-Lemington-Belmar,5,THEFT,9
2016-12-31,06:00:00,15212,Central North Side,1,THEFT,1
2017-01-02,11:03:00,15204,Sheraden,6,THEFT,2
2016-12-29,18:55:00,15219,Bedford Dwellings,2,THEFT,6
2016-12-28,06:30:00,15205,Westwood,6,THEFT,2
2016-12-30,17:17:00,15203,South Side Flats,3,THEFT,3
2017-01-10,17:40:00,15203,South Side Flats,3,THEFT,3
2017-01-03,19:48:00,15201,Upper Lawrenceville,2,THEFT,7
2017-01-04,18:06:00,15206,Garfield,5,THEFT,7
2017-01-11,15:40:00,15212,East Allegheny,1,THEFT,1
2017-01-01,21:30:00,15222,Central Business District,2,THEFT,6
2017-01-02,10:15:00,15224,Bloomfield,5,THEFT,7
2017-01-01,04:00:00,15210,Carrick,3,THEFT,4
2017-01-02,16:36:00,15224,Bloomfield,5,THEFT,7
2017-01-02,20:15:00,15222,Strip District,2,THEFT,7
2017-01-04,23:00:00,15206,East Liberty,5,THEFT,9
2017-01-04,12:05:00,15204,Sheraden,6,THEFT,2
2016-12-27,09:10:00,15203,South Side Flats,3,THEFT,3
2016-12-27,19:40:00,15210,Knoxville,3,THEFT,3
2016-12-27,09:40:00,15222,Central Business District,2,THEFT,6
2017-01-11,02:10:00,15222,Strip District,2,THEFT,7
2017-01-11,00:01:00,15219,Bedford Dwellings,2,THEFT,6
2017-01-07,09:50:00,15206,Larimer,5,THEFT,9
2017-01-06,11:14:00,15222,Central Business District,2,THEFT,7
2017-01-05,13:10:00,15203,South Side Flats,3,THEFT,3
2016-12-28,21:30:00,15224,Garfield,5,THEFT,9
2017-01-11,00:01:00,15216,Beechview,6,THEFT,4
2017-01-08,02:00:00,15212,Brighton Heights,1,THEFT,1
2017-01-11,12:00:00,15204,Sheraden,6,THEFT,2
2016-12-26,16:00:00,15204,Windgap,6,THEFT,2
2017-01-11,19:00:00,15222,Central Business District,2,THEFT,7
2017-01-09,05:16:00,15208,Homewood West,5,THEFT,9
2016-12-27,15:50:00,15203,South Side Flats,3,THEFT,3
2016-12-28,09:45:00,15222,Central Business District,2,THEFT,6
2016-12-28,22:30:00,15224,Shadyside,4,THEFT,8
2017-01-10,06:13:00,15206,East Liberty,5,THEFT,7
2016-12-26,14:30:00,15208,Point Breeze North,4,THEFT,9
2017-01-02,10:00:00,15206,East Liberty,5,THEFT,9
