Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,"2,057",45.5
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,"2,179",48.6
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,238,41.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,204,37.8
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,192,38.8
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,197,37.9
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,189,40.9
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,194,41.8
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,176,41.5
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,196,49.7
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,181,44.6
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,175,45.5
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,140,37.8
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,158,42.7
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,139,39.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,147,46.9
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,142,47.5
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,147,49.9
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,132,47.6
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,146,56.4
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"3,800",43.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"3,681",43.8
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"3,396",42.2
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"3,345",43.5
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"3,221",43.6
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"3,166",44.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,926",43.1
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,839",42.7
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,939",45.5
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,686",42.9
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,799",46
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,821",48
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,416",42.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,560",46.5
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,575",48.4
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,499",47.7
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,508",49.3
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,553",51.2
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"2,169",59.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"2,270",62.4
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"2,092",58.9
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"2,090",60.1
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,910",55.8
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,985",58.9
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,773",53.5
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,831",56.2
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,887",58.7
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,656",52.6
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,498",48.1
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,559",51.1
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,428",47.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,500",50.1
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,441",48.5
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,368",46.5
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,405",48
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,358",46.8
2016,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,710",32.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,621",33.1
2014,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,780",32
2013,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,598",35.3
2012,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,963",34.5
2011,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,357",36.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,987",37
2009,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,936",37.5
2008,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,426",39.9
2007,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,532",38.3
2006,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,829",40.1
2005,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,188",41.8
2004,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,522",40.6
2003,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,448",44.2
2002,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,684",42.6
2001,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,965",44.4
2000,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,756",44.6
1999,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,165",46.9
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,575",46.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,577",47.8
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,451",47.2
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,297",45.9
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,239",46.7
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,151",46.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,199",49.7
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,073",47.8
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,188",52.5
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,002",49.4
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,932",49.3
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,914",50.9
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,899",51.8
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,931",54
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,848",53
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,836",53.9
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,787",53.9
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,894",58.1
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,425",30.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,369",29.7
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,368",30.2
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,348",29.7
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,387",30.9
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,415",32.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,289",29.4
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,448",33.5
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,505",35.3
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,353",32.3
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,458",35
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,471",36.1
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,432",35.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,445",36.1
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,453",36.9
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,486",38.2
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,533",40.1
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,435",37.8
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,544,43.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,510,42.5
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,458,40.2
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,482,43.5
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,420,39.1
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,460,44.8
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,441,44
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,428,43.4
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,472,48.9
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,379,40.5
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,344,37.9
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,411,46.8
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,345,40.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,339,40.6
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,350,43.3
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,306,38.3
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,341,44
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,327,42.7
2016,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,152,24
2015,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,147,23.4
2014,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,136,21.9
2013,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,150,25
2012,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,139,23.5
2011,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,151,25.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,147,25.7
2009,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,136,24.5
2008,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,139,25.2
2007,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,129,23.5
2006,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,126,23.1
2005,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,132,24
2004,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,165,29.7
2003,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,137,24.7
2002,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,133,23.7
2001,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,150,26.8
2000,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,175,31.3
1999,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,166,29.9
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"11,970",38
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"11,705",38.4
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"11,178",38
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"11,379",39.9
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"10,585",38.4
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"10,279",38.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"10,337",40.1
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"10,182",40.3
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"10,198",41.1
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"9,357",38.6
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"8,912",37.5
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"9,482",40.4
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"8,971",39.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"9,087",40.4
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"9,062",40.9
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"8,954",41.2
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"8,645",40.3
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"9,131",43.1
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"4,805",47.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"4,607",46.7
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"4,332",45.6
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"4,172",45.4
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,977",45
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,837",45.3
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,816",46.7
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,736",46.7
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,546",45.5
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,384",45.1
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,387",46.3
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,411",48.4
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,125",45.7
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,254",48.7
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,163",48.1
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,097",48.3
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,067",48.7
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,056",49.1
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,342,17.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,332,17.3
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,313,17.1
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,279,15.6
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,312,17.7
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,318,18.9
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,296,18
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,303,19.1
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,293,19.2
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,299,19.9
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,293,20
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,287,19.8
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,307,22
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,287,21.1
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,265,20
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,280,21.9
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,278,22.4
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,290,24
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,865,45.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,843,46.3
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,819,45.8
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,808,46.7
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,754,46
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,824,51.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,727,47
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,725,48.2
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,703,48.2
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,666,47.1
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,644,46.9
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,717,54.1
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,572,44.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,601,47.9
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,595,48.7
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,581,48.6
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,569,48.8
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,568,49.5
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,632",38.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,544",38.2
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,631",39.2
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,532",39.3
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,313",38.6
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,390",39.9
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,231",39.4
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,299",40.3
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,602",43.2
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,742",37
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,731",37.3
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,067",40.4
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,723",38.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,858",39.5
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,827",39.6
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,776",39.5
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,768",39.7
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,155",43.2
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"4,214",54.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"4,212",55.4
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"4,029",54
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"4,266",58.4
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,962",55.5
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"4,064",57.9
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,794",55.3
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,745",55.5
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,878",58.1
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,227",49.3
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,291",51
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,471",54.8
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,145",50.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,264",52.8
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,138",51.5
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,136",52.1
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,052",51.2
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,053",51.6
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"2,006",48.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"2,011",49.1
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,915",47.7
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,892",47.8
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,824",46.8
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,833",47.6
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,698",44.7
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,832",48.7
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,848",49.4
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,660",44.6
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,655",45.2
